Bench Set,Name,Original Gate,Gate Reduced,AIG Time(s),Solver Time(s),Result
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.0,unsat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
QF_FP,newton_1_1_true-unreach-call-main,0,0,0.0,0.02,sat
